,Classifier,Target,Choice,Edge,Feature Selection,Type of feature,Percentage,Refit Metric,Num_nodes,Num edges,% Positive edges,ROI_strl_thresh,train_balanced_accuracy,train_accuracy,train_f1_weighted,train_roc_auc_ovr_weighted,test_balanced_accuracy,test_accuracy,test_f1_weighted,test_roc_auc_ovr_weighted
304,MLP,Neuroticism,test throw median,pearson,solver,mean_strl,2.094,roc_auc_ovr_weighted,13,73,100.0,0,70.197,70.339,67.89,82.089,49.415,48.98,46.809,50.502
305,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,2.065,roc_auc_ovr_weighted,13,72,100.0,0,73.958,74.576,70.588,82.321,46.739,46.939,50.0,43.98
306,MLP,Extraversion,test throw median,pearson,solver,mean_FA,1.951,roc_auc_ovr_weighted,13,68,100.0,0,100.0,100.0,100.0,100.0,32.455,31.915,27.273,38.364
307,MLP,Extraversion,test throw median,pearson,solver,mean_strl,1.922,roc_auc_ovr_weighted,13,67,100.0,0,100.0,100.0,100.0,100.0,61.818,61.702,62.5,59.455
308,MLP,Extraversion,test throw median,pearson,solver,num_streamlines,1.865,roc_auc_ovr_weighted,12,65,100.0,0,100.0,100.0,100.0,100.0,57.818,57.447,56.522,52.0
309,MLP,Extraversion,test throw median,pearson,solver,mean_FA,1.807,roc_auc_ovr_weighted,12,63,100.0,0,100.0,100.0,100.0,100.0,32.455,31.915,27.273,31.455
310,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,1.779,roc_auc_ovr_weighted,12,62,100.0,0,73.524,74.576,68.75,76.997,46.07,44.898,34.146,47.826
311,MLP,Neuroticism,test throw median,pearson,solver,num_streamlines,1.75,roc_auc_ovr_weighted,12,61,100.0,0,100.0,100.0,100.0,100.0,41.722,40.816,32.558,39.298
312,MLP,Extraversion,test throw median,pearson,solver,mean_strl,1.721,roc_auc_ovr_weighted,12,60,100.0,0,100.0,100.0,100.0,100.0,46.727,46.809,48.98,54.182
313,MLP,Extraversion,test throw median,pearson,solver,mean_FA,1.578,roc_auc_ovr_weighted,11,55,100.0,0,100.0,100.0,100.0,100.0,43.273,42.553,37.209,34.0
314,MLP,Extraversion,test throw median,pearson,solver,num_streamlines,1.52,roc_auc_ovr_weighted,11,53,100.0,0,100.0,100.0,100.0,100.0,68.909,68.085,65.116,66.0
315,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,1.463,roc_auc_ovr_weighted,11,51,100.0,0,64.468,66.949,49.351,78.299,44.649,42.857,22.222,54.013
316,MLP,Neuroticism,test throw median,pearson,solver,mean_strl,1.434,roc_auc_ovr_weighted,11,50,100.0,0,69.329,70.339,63.918,77.894,57.86,57.143,53.333,59.866
317,MLP,Extraversion,test throw median,pearson,solver,mean_strl,1.406,roc_auc_ovr_weighted,11,49,100.0,0,100.0,100.0,100.0,100.0,47.545,46.809,41.86,38.909
318,MLP,Neuroticism,test throw median,pearson,solver,mean_strl,1.291,roc_auc_ovr_weighted,10,45,100.0,0,65.77,66.949,58.947,74.971,55.686,55.102,52.174,47.826
319,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,1.262,roc_auc_ovr_weighted,10,44,100.0,0,100.0,100.0,100.0,100.0,53.01,53.061,54.902,48.997
320,MLP,Extraversion,test throw median,pearson,solver,mean_FA,1.234,roc_auc_ovr_weighted,10,43,100.0,0,60.823,61.864,52.632,74.257,50.636,48.936,33.333,49.455
321,MLP,Extraversion,test throw median,pearson,solver,mean_strl,1.176,roc_auc_ovr_weighted,10,41,100.0,0,67.864,68.644,62.626,73.16,52.091,51.064,43.902,44.545
322,MLP,Extraversion,test throw median,pearson,solver,num_streamlines,1.147,roc_auc_ovr_weighted,10,40,100.0,0,77.056,77.966,72.917,88.023,46.091,44.681,31.579,40.182
323,MLP,Extraversion,test throw median,pearson,solver,mean_FA,1.033,roc_auc_ovr_weighted,9,36,100.0,0,100.0,100.0,100.0,100.0,46.727,46.809,48.98,40.909
324,MLP,Neuroticism,test throw median,pearson,solver,mean_strl,1.004,roc_auc_ovr_weighted,9,35,100.0,0,69.531,71.186,61.364,78.212,44.398,42.857,26.316,51.505
325,MLP,Neuroticism,test throw median,pearson,solver,num_streamlines,0.975,roc_auc_ovr_weighted,9,34,100.0,0,73.177,73.729,69.903,82.581,43.395,42.857,39.13,40.97
326,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,0.918,roc_auc_ovr_weighted,9,32,100.0,0,69.56,69.492,67.857,80.237,53.763,53.061,48.889,54.181
327,MLP,Neuroticism,test throw median,pearson,solver,num_streamlines,0.803,roc_auc_ovr_weighted,8,28,100.0,0,67.245,69.492,55.0,79.398,44.398,42.857,26.316,43.144
328,MLP,Neuroticism,test throw median,pearson,solver,mean_strl,0.775,roc_auc_ovr_weighted,8,27,100.0,0,100.0,100.0,100.0,100.0,54.933,55.102,57.692,50.0
329,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,0.746,roc_auc_ovr_weighted,8,26,100.0,0,55.44,57.627,39.024,70.197,52.592,51.02,36.842,58.863
330,MLP,Extraversion,test throw median,pearson,solver,mean_FA,0.717,roc_auc_ovr_weighted,8,25,100.0,0,100.0,100.0,100.0,100.0,57.818,57.447,56.522,54.364
331,MLP,Extraversion,test throw median,pearson,solver,mean_FA,0.602,roc_auc_ovr_weighted,7,21,100.0,0,100.0,100.0,100.0,100.0,42.727,42.553,42.553,42.545
332,MLP,Extraversion,test throw median,pearson,solver,mean_strl,0.574,roc_auc_ovr_weighted,7,20,100.0,0,100.0,100.0,100.0,100.0,57.818,57.447,56.522,62.0
333,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,0.545,roc_auc_ovr_weighted,7,19,100.0,0,68.49,68.644,66.055,73.929,45.318,44.898,42.553,49.498
334,MLP,Neuroticism,test throw median,pearson,solver,mean_strl,0.43,roc_auc_ovr_weighted,6,15,100.0,0,65.77,66.949,58.947,73.669,52.592,51.02,36.842,58.027
335,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,0.402,roc_auc_ovr_weighted,6,14,100.0,0,100.0,100.0,100.0,100.0,61.957,61.224,57.778,69.231
336,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,0.287,roc_auc_ovr_weighted,5,10,100.0,0,62.211,63.559,53.763,70.197,58.11,57.143,51.163,56.355
337,MLP,Extraversion,test throw median,pearson,solver,mean_strl,0.229,roc_auc_ovr_weighted,5,8,100.0,0,100.0,100.0,100.0,100.0,44.727,44.681,45.833,45.091
338,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,0.172,roc_auc_ovr_weighted,4,6,100.0,0,61.834,64.407,44.737,71.007,55.518,53.061,25.806,48.997
